keyword_name,keyword_pc_search,keyword_phone_search,cafe_contents,blog_contents,smart_store_products,naver_blog_contents_divide_keyword_pc_search,naver_blog_contents_divide_keyword_phone_search,naver_blog_contents_divide_all_keyword_search,naver_cafe_contents_divide_keyword_pc_search,naver_cafe_contents_divide_keyword_phone_search,naver_cafe_contents_divide_all_keyword_search,naver_smart_store_divide_keyword_pc_search,naver_smart_store_divide_keyword_phone_search,naver_smart_store_divide_all_keyword_search
마케팅패키지,10,10,55716,113614,56,11361.4,11361.4,5680.7,5571.6,5571.6,2785.8,5.6,5.6,2.8
마케팅컨설팅회사,550,10,91293,105121,6,191.1290909090909,10512.1,187.71607142857144,165.98727272727274,9129.3,163.0232142857143,0.01090909090909091,0.6,0.010714285714285714
보험마케팅,50,50,176704,184750,49,3695.0,3695.0,1847.5,3534.08,3534.08,1767.04,0.98,0.98,0.49
리텐션,1260,1360,2147,2841,478,2.2547619047619047,2.088970588235294,1.084351145038168,1.703968253968254,1.5786764705882352,0.8194656488549619,0.37936507936507935,0.3514705882352941,0.18244274809160305
해외브랜드런칭,560,10,23247,78136,586,139.52857142857144,7813.6,137.08070175438596,41.5125,2324.7,40.78421052631579,1.0464285714285715,58.6,1.0280701754385966
인터넷마켓팅,10,10,11375,6090,2,609.0,609.0,304.5,1137.5,1137.5,568.75,0.2,0.2,0.1
통합브랜딩,520,10,4081,9795,1,18.83653846153846,979.5,18.4811320754717,7.848076923076923,408.1,7.7,0.0019230769230769232,0.1,0.0018867924528301887
케스팅엔,10,10,13,30,0,3.0,3.0,1.5,1.3,1.3,0.65,0.0,0.0,0.0
홍보사이트,100,60,15052,588852,13125,5888.52,9814.2,3680.325,150.52,250.86666666666667,94.075,131.25,218.75,82.03125
온라인광고전문가,10,10,50495,106425,0,10642.5,10642.5,5321.25,5049.5,5049.5,2524.75,0.0,0.0,0.0
특이한광고,90,160,65339,181292,531,2014.3555555555556,1133.075,725.168,725.9888888888889,408.36875,261.356,5.9,3.31875,2.124
동영상마케팅,80,20,112571,196583,166,2457.2875,9829.15,1965.83,1407.1375,5628.55,1125.71,2.075,8.3,1.66
병원온라인마케팅,40,10,11868,84023,6,2100.575,8402.3,1680.46,296.7,1186.8,237.36,0.15,0.6,0.12
브랜드전략,830,190,16174,537548,67043,647.6481927710844,2829.2,527.0078431372549,19.486746987951808,85.12631578947368,15.85686274509804,80.77469879518073,352.8578947368421,65.72843137254903
영상마케팅,110,40,142954,324274,89,2947.9454545454546,8106.85,2161.826666666667,1299.581818181818,3573.85,953.0266666666666,0.8090909090909091,2.225,0.5933333333333334
마케팅기획서,220,70,18441,21038,6,95.62727272727273,300.54285714285714,72.54482758620689,83.82272727272728,263.4428571428571,63.58965517241379,0.02727272727272727,0.08571428571428572,0.020689655172413793
마케팅트렌드,530,280,4934,262157,346,494.6358490566038,936.275,323.6506172839506,9.309433962264151,17.62142857142857,6.091358024691358,0.6528301886792452,1.2357142857142858,0.4271604938271605
브랜딩마케팅,760,240,31960,70135,132,92.28289473684211,292.2291666666667,70.135,42.05263157894737,133.16666666666666,31.96,0.1736842105263158,0.55,0.132
중소기업마케팅,50,40,124336,189912,46,3798.24,4747.8,2110.133333333333,2486.72,3108.4,1381.5111111111112,0.92,1.15,0.5111111111111111
어플마케팅,50,20,31831,71749,0,1434.98,3587.45,1024.9857142857143,636.62,1591.55,454.72857142857146,0.0,0.0,0.0
브랜드이미지,720,420,977062,1373573,160925,1907.7402777777777,3270.4119047619047,1204.888596491228,1357.0305555555556,2326.3380952380953,857.0719298245614,223.50694444444446,383.1547619047619,141.16228070175438
소셜미디어마케팅,220,140,3457,69459,213,315.7227272727273,496.1357142857143,192.94166666666666,15.713636363636363,24.692857142857143,9.602777777777778,0.9681818181818181,1.5214285714285714,0.5916666666666667
해외온라인마케팅,110,10,18318,115493,7,1049.9363636363637,11549.3,962.4416666666667,166.52727272727273,1831.8,152.65,0.06363636363636363,0.7,0.058333333333333334
미디어마케팅,130,110,6978,297083,1333,2285.253846153846,2700.7545454545457,1237.8458333333333,53.676923076923075,63.43636363636364,29.075,10.253846153846155,12.118181818181819,5.554166666666666
데이터마케팅,190,160,102211,234334,369,1233.3368421052633,1464.5875,669.5257142857142,537.9526315789474,638.81875,292.0314285714286,1.9421052631578948,2.30625,1.0542857142857143
검색광고란,10,10,20834,40774,0,4077.4,4077.4,2038.7,2083.4,2083.4,1041.7,0.0,0.0,0.0
페북마케팅,10,10,9387,17635,5,1763.5,1763.5,881.75,938.7,938.7,469.35,0.5,0.5,0.25
온라인제휴마케팅,10,10,9902,61472,2,6147.2,6147.2,3073.6,990.2,990.2,495.1,0.2,0.2,0.1
병원바이럴마케팅,70,110,6784,49569,1,708.1285714285714,450.6272727272727,275.3833333333333,96.91428571428571,61.67272727272727,37.68888888888889,0.014285714285714285,0.00909090909090909,0.005555555555555556
데이터시각화,630,380,11351,40808,537,64.77460317460317,107.38947368421053,40.4039603960396,18.01746031746032,29.871052631578948,11.238613861386138,0.8523809523809524,1.4131578947368422,0.5316831683168317
마켓팅전략,40,40,5478,6633,2,165.825,165.825,82.9125,136.95,136.95,68.475,0.05,0.05,0.025
가맹점홍보,10,10,86293,80324,189,8032.4,8032.4,4016.2,8629.3,8629.3,4314.65,18.9,18.9,9.45
구글GDN,650,140,1259,1472,22,2.2646153846153845,10.514285714285714,1.8632911392405063,1.936923076923077,8.992857142857142,1.5936708860759494,0.033846153846153845,0.15714285714285714,0.027848101265822784
온라인마케팅전문가,10,10,20488,124772,1,12477.2,12477.2,6238.6,2048.8,2048.8,1024.4,0.1,0.1,0.05
쇼핑검색,180,190,453575,824229,492,4579.05,4338.047368421053,2227.645945945946,2519.8611111111113,2387.2368421052633,1225.8783783783783,2.7333333333333334,2.5894736842105264,1.3297297297297297
검색광고마케터1급,1790,2160,191,988,4,0.5519553072625698,0.45740740740740743,0.250126582278481,0.10670391061452514,0.08842592592592592,0.048354430379746835,0.0022346368715083797,0.001851851851851852,0.0010126582278481013
웹배너광고,10,10,16750,53262,19,5326.2,5326.2,2663.1,1675.0,1675.0,837.5,1.9,1.9,0.95
광고순위,60,90,151294,286033,309488,4767.216666666666,3178.1444444444446,1906.8866666666668,2521.5666666666666,1681.0444444444445,1008.6266666666667,5158.133333333333,3438.7555555555555,2063.2533333333336
CPC단가,30,10,3414,4027,0,134.23333333333332,402.7,100.675,113.8,341.4,85.35,0.0,0.0,0.0
네이버키워드광고가격,10,30,883,13121,5,1312.1,437.3666666666667,328.025,88.3,29.433333333333334,22.075,0.5,0.16666666666666666,0.125
광고노출,100,40,648591,461219,931,4612.19,11530.475,3294.4214285714284,6485.91,16214.775,4632.792857142857,9.31,23.275,6.65
마케팅조사,280,260,18017,373688,310,1334.6,1437.2615384615385,692.0148148148148,64.34642857142858,69.29615384615384,33.364814814814814,1.1071428571428572,1.1923076923076923,0.5740740740740741
SNS마케팅대행,30,20,1638,24011,4,800.3666666666667,1200.55,480.22,54.6,81.9,32.76,0.13333333333333333,0.2,0.08
키워드단가,30,10,10514,17622,0,587.4,1762.2,440.55,350.46666666666664,1051.4,262.85,0.0,0.0,0.0
광고관리,320,150,11451,1579113,747,4934.728125,10527.42,3359.8148936170214,35.784375,76.34,24.363829787234042,2.334375,4.98,1.5893617021276596
마케팅자료,30,10,344184,457171,18,15239.033333333333,45717.1,11429.275,11472.8,34418.4,8604.6,0.6,1.8,0.45
키워드도구,2980,830,23391,59894,92,20.098657718120805,72.16144578313254,15.720209973753281,7.849328859060403,28.181927710843375,6.139370078740157,0.03087248322147651,0.1108433734939759,0.024146981627296588
쇼핑검색어,630,110,14818,37826,6,60.041269841269845,343.8727272727273,51.116216216216216,23.520634920634922,134.70909090909092,20.024324324324326,0.009523809523809525,0.05454545454545454,0.008108108108108109
브랜드컨설팅,780,170,117693,256723,13152,329.1320512820513,1510.1352941176472,270.23473684210524,150.88846153846154,692.3117647058823,123.88736842105263,16.861538461538462,77.36470588235294,13.84421052631579
광고비,260,270,317497,366111,27,1408.1192307692309,1355.9666666666667,690.7754716981132,1221.1423076923077,1175.914814814815,599.0509433962264,0.10384615384615385,0.1,0.0509433962264151
키워드조회수,100,50,27076,23783,0,237.83,475.66,158.55333333333334,270.76,541.52,180.50666666666666,0.0,0.0,0.0
온라인광고매체,20,10,42873,78881,0,3944.05,7888.1,2629.366666666667,2143.65,4287.3,1429.1,0.0,0.0,0.0
포털광고,20,10,101313,148518,8,7425.9,14851.8,4950.6,5065.65,10131.3,3377.1,0.4,0.8,0.26666666666666666
온라인검색광고,10,10,87624,192490,9,19249.0,19249.0,9624.5,8762.4,8762.4,4381.2,0.9,0.9,0.45
검색키워드광고,20,10,92891,127137,18,6356.85,12713.7,4237.9,4644.55,9289.1,3096.366666666667,0.9,1.8,0.6
광고키워드,180,60,177713,222257,48,1234.7611111111112,3704.2833333333333,926.0708333333333,987.2944444444445,2961.883333333333,740.4708333333333,0.26666666666666666,0.8,0.2
차광고,130,190,287,345,815,2.6538461538461537,1.8157894736842106,1.078125,2.207692307692308,1.5105263157894737,0.896875,6.269230769230769,4.2894736842105265,2.546875
오버추어광고,50,70,18709,7069,1,141.38,100.98571428571428,58.90833333333333,374.18,267.27142857142854,155.90833333333333,0.02,0.014285714285714285,0.008333333333333333
사이트광고,100,40,1154206,1104247,471,11042.47,27606.175,7887.478571428572,11542.06,28855.15,8244.328571428572,4.71,11.775,3.3642857142857143
키워드검색순위,10,10,25940,46128,109,4612.8,4612.8,2306.4,2594.0,2594.0,1297.0,10.9,10.9,5.45
광고홈페이지,50,10,555270,681703,41,13634.06,68170.3,11361.716666666667,11105.4,55527.0,9254.5,0.82,4.1,0.6833333333333333
광고올리기,10,10,90118,68995,26,6899.5,6899.5,3449.75,9011.8,9011.8,4505.9,2.6,2.6,1.3
지도노출,10,20,86801,223366,79,22336.6,11168.3,7445.533333333334,8680.1,4340.05,2893.366666666667,7.9,3.95,2.6333333333333333
인터넷광고업체,20,40,13151,335798,5,16789.9,8394.95,5596.633333333333,657.55,328.775,219.18333333333334,0.25,0.125,0.08333333333333333
기업마케팅,200,150,705517,1089258,10388,5446.29,7261.72,3112.1657142857143,3527.585,4703.446666666667,2015.7628571428572,51.94,69.25333333333333,29.68
온라인마케팅세미나,10,10,6756,21570,0,2157.0,2157.0,1078.5,675.6,675.6,337.8,0.0,0.0,0.0
온라인광고회사,40,330,9389,255494,1,6387.35,774.2242424242424,690.5243243243243,234.725,28.451515151515153,25.375675675675677,0.025,0.0030303030303030303,0.002702702702702703
검색광고관리,10,10,2622,239961,4,23996.1,23996.1,11998.05,262.2,262.2,131.1,0.4,0.4,0.2
키워드매칭,10,10,6368,14331,1,1433.1,1433.1,716.55,636.8,636.8,318.4,0.1,0.1,0.05
온라인마케팅실무,30,40,10176,36440,17,1214.6666666666667,911.0,520.5714285714286,339.2,254.4,145.37142857142857,0.5666666666666667,0.425,0.24285714285714285
온라인마케팅책,20,40,6513,65057,97,3252.85,1626.425,1084.2833333333333,325.65,162.825,108.55,4.85,2.425,1.6166666666666667
고려대학교온라인마케팅,10,20,6711,9362,0,936.2,468.1,312.06666666666666,671.1,335.55,223.7,0.0,0.0,0.0
마케팅카페,40,30,11484,370916,289,9272.9,12363.866666666667,5298.8,287.1,382.8,164.05714285714285,7.225,9.633333333333333,4.128571428571429
마케팅포럼,60,40,38832,56138,1,935.6333333333333,1403.45,561.38,647.2,970.8,388.32,0.016666666666666666,0.025,0.01
기획력교육,50,10,11842,19873,14,397.46,1987.3,331.21666666666664,236.84,1184.2,197.36666666666667,0.28,1.4,0.23333333333333334
병원마케팅교육,10,10,3086,50960,7,5096.0,5096.0,2548.0,308.6,308.6,154.3,0.7,0.7,0.35
콘텐츠분석,20,10,133367,261973,45,13098.65,26197.3,8732.433333333332,6668.35,13336.7,4445.566666666667,2.25,4.5,1.5
광고판매,10,10,1752167,1735112,309488,173511.2,173511.2,86755.6,175216.7,175216.7,87608.35,30948.8,30948.8,15474.4
브랜드회사,550,50,626407,1647589,1109018,2995.6163636363635,32951.78,2745.9816666666666,1138.9218181818183,12528.14,1044.0116666666668,2016.3963636363637,22180.36,1848.3633333333332
배너광고대행사,10,10,4451,39425,1,3942.5,3942.5,1971.25,445.1,445.1,222.55,0.1,0.1,0.05
마케팅컨설턴트,610,120,67044,74902,8,122.79016393442623,624.1833333333333,102.6054794520548,109.90819672131147,558.7,91.84109589041095,0.013114754098360656,0.06666666666666667,0.010958904109589041
SNS홍보대행,30,10,9623,22669,4,755.6333333333333,2266.9,566.725,320.76666666666665,962.3,240.575,0.13333333333333333,0.4,0.1
SNS마케팅가격,10,10,2625,54803,1539,5480.3,5480.3,2740.15,262.5,262.5,131.25,153.9,153.9,76.95
커피홍보,20,20,158769,348492,1929,17424.6,17424.6,8712.3,7938.45,7938.45,3969.225,96.45,96.45,48.225
병원신문광고,10,10,2977,46479,2,4647.9,4647.9,2323.95,297.7,297.7,148.85,0.2,0.2,0.1
웹문서마케팅,10,10,22244,19593,0,1959.3,1959.3,979.65,2224.4,2224.4,1112.2,0.0,0.0,0.0
구글드라이브,85600,15400,29655,55144,390,0.6442056074766355,3.580779220779221,0.545980198019802,0.34643691588785047,1.9256493506493506,0.2936138613861386,0.00455607476635514,0.025324675324675326,0.0038613861386138613
그로쓰해킹,10,10,22,81,299,8.1,8.1,4.05,2.2,2.2,1.1,29.9,29.9,14.95
다음아담,10,10,101268,523307,0,52330.7,52330.7,26165.35,10126.8,10126.8,5063.4,0.0,0.0,0.0
제휴마케팅교육,10,10,4033,32665,1,3266.5,3266.5,1633.25,403.3,403.3,201.65,0.1,0.1,0.05
홍보종류,50,40,489660,432037,728461,8640.74,10800.925,4800.4111111111115,9793.2,12241.5,5440.666666666667,14569.22,18211.525,8094.011111111111
GOOGLEANALYTICS,710,240,1960,8731,15,12.29718309859155,36.37916666666667,9.190526315789473,2.76056338028169,8.166666666666666,2.0631578947368423,0.02112676056338028,0.0625,0.015789473684210527
퍼포먼스마케터,320,220,1408,4810,1,15.03125,21.863636363636363,8.907407407407407,4.4,6.4,2.6074074074074076,0.003125,0.004545454545454545,0.001851851851851852
인스타그램홍보하기,1720,1490,89087,175960,176,102.30232558139535,118.09395973154362,54.81619937694704,51.794767441860465,59.78993288590604,27.752959501557633,0.10232558139534884,0.11812080536912752,0.05482866043613707
온라인판매교육,20,20,110202,630041,1395,31502.05,31502.05,15751.025,5510.1,5510.1,2755.05,69.75,69.75,34.875
위치기반마케팅,20,40,30960,71319,0,3565.95,1782.975,1188.65,1548.0,774.0,516.0,0.0,0.0,0.0
인스타강의,50,40,34385,91665,32,1833.3,2291.625,1018.5,687.7,859.625,382.05555555555554,0.64,0.8,0.35555555555555557
인스타그램배우기,30,70,2443,16938,5,564.6,241.97142857142856,169.38,81.43333333333334,34.9,24.43,0.16666666666666666,0.07142857142857142,0.05
온라인마켓플레이스,30,30,3288,20901,4,696.7,696.7,348.35,109.6,109.6,54.8,0.13333333333333333,0.13333333333333333,0.06666666666666667
빌라광고,10,10,274863,93225,31,9322.5,9322.5,4661.25,27486.3,27486.3,13743.15,3.1,3.1,1.55
세미나홍보,30,10,69723,98637,1527,3287.9,9863.7,2465.925,2324.1,6972.3,1743.075,50.9,152.7,38.175
기업제휴,40,30,173578,269952,3,6748.8,8998.4,3856.457142857143,4339.45,5785.933333333333,2479.6857142857143,0.075,0.1,0.04285714285714286
광고카페,30,50,4035983,702777,6741,23425.9,14055.54,8784.7125,134532.76666666666,80719.66,50449.7875,224.7,134.82,84.2625
SNS하는방법,70,300,313554,846693,52,12095.614285714286,2822.31,2288.3594594594597,4479.342857142857,1045.18,847.4432432432433,0.7428571428571429,0.17333333333333334,0.14054054054054055
GA교육,50,10,9662,14710,663,294.2,1471.0,245.16666666666666,193.24,966.2,161.03333333333333,13.26,66.3,11.05
컨텐츠마케팅,180,80,99666,293187,3111,1628.8166666666666,3664.8375,1127.6423076923077,553.7,1245.825,383.33076923076925,17.283333333333335,38.8875,11.965384615384615
네이버검색어광고,610,300,22730,24140,0,39.57377049180328,80.46666666666667,26.52747252747253,37.26229508196721,75.76666666666667,24.978021978021978,0.0,0.0,0.0
브랜드마케팅회사,530,10,8989,268246,745,506.1245283018868,26824.6,496.7518518518518,16.960377358490565,898.9,16.646296296296295,1.4056603773584906,74.5,1.3796296296296295
온라인키워드광고,10,10,48912,95321,10,9532.1,9532.1,4766.05,4891.2,4891.2,2445.6,1.0,1.0,0.5
브랜드검색광고,620,50,49161,137991,146,222.56612903225806,2759.82,205.95671641791046,79.29193548387097,983.22,73.37462686567164,0.23548387096774193,2.92,0.21791044776119403
인터넷쇼핑몰강의,570,10,14382,27837,3834,48.83684210526316,2783.7,47.994827586206895,25.231578947368423,1438.2,24.79655172413793,6.726315789473684,383.4,6.610344827586207
마케팅기획,1110,220,375282,444384,1506,400.34594594594597,2019.9272727272728,334.1233082706767,338.0918918918919,1705.8272727272727,282.1669172932331,1.3567567567567567,6.845454545454546,1.132330827067669
홍보방법,710,620,1914010,1415443,1815,1993.581690140845,2282.972580645161,1064.2428571428572,2695.788732394366,3087.1129032258063,1439.1052631578948,2.556338028169014,2.9274193548387095,1.3646616541353382
마트광고,100,80,167821,257044,2156,2570.44,3213.05,1428.0222222222221,1678.21,2097.7625,932.3388888888888,21.56,26.95,11.977777777777778
인스타광고대행,30,50,4388,12917,4,430.56666666666666,258.34,161.4625,146.26666666666668,87.76,54.85,0.13333333333333333,0.08,0.05
회원가입마케팅,10,10,141123,104199,4,10419.9,10419.9,5209.95,14112.3,14112.3,7056.15,0.4,0.4,0.2
리뷰광고,20,10,132982,640029,15,32001.45,64002.9,21334.3,6649.1,13298.2,4432.733333333334,0.75,1.5,0.5
보상형광고,30,10,856,1628,9,54.266666666666666,162.8,40.7,28.533333333333335,85.6,21.4,0.3,0.9,0.225
설치형광고,10,10,1432,4377,2,437.7,437.7,218.85,143.2,143.2,71.6,0.2,0.2,0.1
앱스토어다운로드,70,370,55808,153112,17,2187.3142857142857,413.8162162162162,347.9818181818182,797.2571428571429,150.83243243243243,126.83636363636364,0.24285714285714285,0.04594594594594595,0.038636363636363635
DB광고,100,310,36141,42344,912,423.44,136.59354838709677,103.27804878048781,361.41,116.58387096774193,88.14878048780488,9.12,2.9419354838709677,2.2243902439024392
네이버광고등록,80,50,127460,69385,5,867.3125,1387.7,533.7307692307693,1593.25,2549.2,980.4615384615385,0.0625,0.1,0.038461538461538464
네이버광고문의,30,40,698,941,1,31.366666666666667,23.525,13.442857142857143,23.266666666666666,17.45,9.971428571428572,0.03333333333333333,0.025,0.014285714285714285
키워드구매,10,10,115311,380681,7565,38068.1,38068.1,19034.05,11531.1,11531.1,5765.55,756.5,756.5,378.25
CPA회사,10,10,16973,23275,24,2327.5,2327.5,1163.75,1697.3,1697.3,848.65,2.4,2.4,1.2
CPA대행사,60,10,1355,3383,0,56.38333333333333,338.3,48.32857142857143,22.583333333333332,135.5,19.357142857142858,0.0,0.0,0.0
CPA광고업체,10,10,3841,8764,57,876.4,876.4,438.2,384.1,384.1,192.05,5.7,5.7,2.85
네이버키워드광고대행,10,20,3845,8224,0,822.4,411.2,274.1333333333333,384.5,192.25,128.16666666666666,0.0,0.0,0.0
키워드가격,30,20,182220,630410,7565,21013.666666666668,31520.5,12608.2,6074.0,9111.0,3644.4,252.16666666666666,378.25,151.3
파워링크가격,230,90,5714,86795,104,377.3695652173913,964.3888888888889,271.234375,24.843478260869563,63.48888888888889,17.85625,0.45217391304347826,1.1555555555555554,0.325
파워링크대행사,20,20,3006,3194,0,159.7,159.7,79.85,150.3,150.3,75.15,0.0,0.0,0.0
파워링크순위,20,10,1956,14020,104,701.0,1402.0,467.3333333333333,97.8,195.6,65.2,5.2,10.4,3.466666666666667
네이버파워링크대행,10,10,2405,3678,1,367.8,367.8,183.9,240.5,240.5,120.25,0.1,0.1,0.05
네이버공식광고대행,10,10,3115,2704,0,270.4,270.4,135.2,311.5,311.5,155.75,0.0,0.0,0.0
네이버광고공식대행사,60,40,4721,2918,0,48.63333333333333,72.95,29.18,78.68333333333334,118.025,47.21,0.0,0.0,0.0
제휴업체,170,200,525195,853499,2163,5020.582352941176,4267.495,2306.754054054054,3089.3823529411766,2625.975,1419.445945945946,12.723529411764705,10.815,5.845945945945946
유튜브운영대행,20,10,5211,7559,0,377.95,755.9,251.96666666666667,260.55,521.1,173.7,0.0,0.0,0.0
타켓마케팅,60,20,8931,13926,176,232.1,696.3,174.075,148.85,446.55,111.6375,2.933333333333333,8.8,2.2
후기마케팅,20,10,164540,636155,1,31807.75,63615.5,21205.166666666668,8227.0,16454.0,5484.666666666667,0.05,0.1,0.03333333333333333
검색엔진업체,10,10,36620,112888,4,11288.8,11288.8,5644.4,3662.0,3662.0,1831.0,0.4,0.4,0.2
네이버브랜드검색광고,260,50,12481,29061,31,111.77307692307693,581.22,93.74516129032259,48.003846153846155,249.62,40.26129032258064,0.11923076923076924,0.62,0.1
리얼클릭,530,130,2083,228072,477,430.3245283018868,1754.4,345.56363636363636,3.930188679245283,16.023076923076925,3.1560606060606062,0.9,3.669230769230769,0.7227272727272728
다음로컬,10,10,53109,212638,0,21263.8,21263.8,10631.9,5310.9,5310.9,2655.45,0.0,0.0,0.0
통합검색엔진,10,10,2360,26527,1,2652.7,2652.7,1326.35,236.0,236.0,118.0,0.1,0.1,0.05
스토어팜홍보,110,210,45345,13098,3,119.07272727272728,62.371428571428574,40.93125,412.22727272727275,215.92857142857142,141.703125,0.02727272727272727,0.014285714285714285,0.009375
바이럴매체,10,10,10661,18719,0,1871.9,1871.9,935.95,1066.1,1066.1,533.05,0.0,0.0,0.0
광고성과측정,10,10,932,17961,0,1796.1,1796.1,898.05,93.2,93.2,46.6,0.0,0.0,0.0
블로그CPA,40,70,12602,28327,0,708.175,404.6714285714286,257.5181818181818,315.05,180.02857142857144,114.56363636363636,0.0,0.0,0.0
네이버키워드마케팅,20,10,1068,49981,15,2499.05,4998.1,1666.0333333333333,53.4,106.8,35.6,0.75,1.5,0.5
CPI마케팅,10,10,2280,3177,0,317.7,317.7,158.85,228.0,228.0,114.0,0.0,0.0,0.0
체험단마케팅,110,40,36699,63408,12,576.4363636363636,1585.2,422.72,333.6272727272727,917.475,244.66,0.10909090909090909,0.3,0.08
인터넷키워드,20,20,124271,230031,47,11501.55,11501.55,5750.775,6213.55,6213.55,3106.775,2.35,2.35,1.175
바이럴대행,30,10,15043,56174,108,1872.4666666666667,5617.4,1404.35,501.43333333333334,1504.3,376.075,3.6,10.8,2.7
리뷰사이트,80,70,196690,763152,21,9539.4,10902.171428571428,5087.68,2458.625,2809.8571428571427,1311.2666666666667,0.2625,0.3,0.14
구글마케팅,160,120,55963,115953,494,724.70625,966.275,414.11785714285713,349.76875,466.35833333333335,199.86785714285713,3.0875,4.116666666666666,1.7642857142857142
온라인마케팅업체,30,30,34991,256471,1,8549.033333333333,8549.033333333333,4274.516666666666,1166.3666666666666,1166.3666666666666,583.1833333333333,0.03333333333333333,0.03333333333333333,0.016666666666666666
모바일블로그,130,100,265056,1063995,165,8184.576923076923,10639.95,4626.065217391304,2038.8923076923077,2650.56,1152.4173913043478,1.2692307692307692,1.65,0.717391304347826
검색엔진마케팅,170,130,2332,73464,19,432.1411764705882,565.1076923076923,244.88,13.717647058823529,17.93846153846154,7.773333333333333,0.11176470588235295,0.14615384615384616,0.06333333333333334
바이럴업체,50,20,36068,95470,102,1909.4,4773.5,1363.857142857143,721.36,1803.4,515.2571428571429,2.04,5.1,1.457142857142857
카드뉴스배포,10,10,7224,15071,0,1507.1,1507.1,753.55,722.4,722.4,361.2,0.0,0.0,0.0
네이버검색광고대행사,10,10,6841,12956,0,1295.6,1295.6,647.8,684.1,684.1,342.05,0.0,0.0,0.0
DB확보,10,10,35458,63947,256,6394.7,6394.7,3197.35,3545.8,3545.8,1772.9,25.6,25.6,12.8
GDN,1410,560,3374,3587,2444,2.543971631205674,6.4053571428571425,1.8208121827411168,2.3929078014184397,6.025,1.7126903553299493,1.7333333333333334,4.364285714285714,1.2406091370558376
네이버광고업체,20,70,188764,126805,4,6340.25,1811.5,1408.9444444444443,9438.2,2696.6285714285714,2097.3777777777777,0.2,0.05714285714285714,0.044444444444444446
리뷰마케팅,90,110,63571,442524,21,4916.933333333333,4022.9454545454546,2212.62,706.3444444444444,577.9181818181818,317.855,0.23333333333333334,0.19090909090909092,0.105
카페포스팅,20,20,657277,3210081,4,160504.05,160504.05,80252.025,32863.85,32863.85,16431.925,0.2,0.2,0.1
네이버키워드광고업체,10,10,1319,24777,0,2477.7,2477.7,1238.85,131.9,131.9,65.95,0.0,0.0,0.0
블로그키워드광고,20,10,50520,112469,6,5623.45,11246.9,3748.9666666666667,2526.0,5052.0,1684.0,0.3,0.6,0.2
네이버검색등록하기,10,10,1758,226571,34,22657.1,22657.1,11328.55,175.8,175.8,87.9,3.4,3.4,1.7
키워드분석사이트,20,10,23572,42456,0,2122.8,4245.6,1415.2,1178.6,2357.2,785.7333333333333,0.0,0.0,0.0
서치키워드,10,10,9673,6030,2,603.0,603.0,301.5,967.3,967.3,483.65,0.2,0.2,0.1
네이버대행사,40,40,25364,30124,3,753.1,753.1,376.55,634.1,634.1,317.05,0.075,0.075,0.0375
거제도체험단,10,10,413,1130,0,113.0,113.0,56.5,41.3,41.3,20.65,0.0,0.0,0.0
다이어트체험,20,90,84989,376090,159,18804.5,4178.777777777777,3419.0,4249.45,944.3222222222222,772.6272727272727,7.95,1.7666666666666666,1.4454545454545455
민박광고,10,10,13439,12569,4,1256.9,1256.9,628.45,1343.9,1343.9,671.95,0.4,0.4,0.2
뷰티서포터즈,120,240,13484,54582,2,454.85,227.425,151.61666666666667,112.36666666666666,56.18333333333333,37.455555555555556,0.016666666666666666,0.008333333333333333,0.005555555555555556
의류체험단,10,30,10779,18820,3,1882.0,627.3333333333334,470.5,1077.9,359.3,269.475,0.3,0.1,0.075
여행체험,20,30,754006,2183989,60410,109199.45,72799.63333333333,43679.78,37700.3,25133.533333333333,15080.12,3020.5,2013.6666666666667,1208.2
여행체험단모집,50,40,12363,24059,0,481.18,601.475,267.3222222222222,247.26,309.075,137.36666666666667,0.0,0.0,0.0
브랜드기획,650,70,203322,425817,712695,655.103076923077,6083.1,591.4125,312.8030769230769,2904.6,282.39166666666665,1096.4538461538461,10181.357142857143,989.8541666666666
검색등록대행,10,10,38914,56160,6,5616.0,5616.0,2808.0,3891.4,3891.4,1945.7,0.6,0.6,0.3
사이트순위,900,250,349221,930720,294046,1034.1333333333334,3722.88,809.3217391304348,388.0233333333333,1396.884,303.6704347826087,326.71777777777777,1176.184,255.6921739130435
CPM가격,10,30,18420,6430,15424,643.0,214.33333333333334,160.75,1842.0,614.0,460.5,1542.4,514.1333333333333,385.6
AD광고,290,250,82141,90658,1054,312.6137931034483,362.632,167.88518518518518,283.2448275862069,328.564,152.11296296296297,3.6344827586206896,4.216,1.951851851851852
검색어통계,90,70,18962,71386,0,793.1777777777778,1019.8,446.1625,210.6888888888889,270.8857142857143,118.5125,0.0,0.0,0.0
검색싸이트,20,20,114145,124411,159,6220.55,6220.55,3110.275,5707.25,5707.25,2853.625,7.95,7.95,3.975
광고비교,10,20,341579,957892,309482,95789.2,47894.6,31929.733333333334,34157.9,17078.95,11385.966666666667,30948.2,15474.1,10316.066666666668
구글에드센스,1670,1410,765,1322,225,0.7916167664670659,0.9375886524822695,0.4292207792207792,0.45808383233532934,0.5425531914893617,0.2483766233766234,0.1347305389221557,0.1595744680851064,0.07305194805194805
구글애드워즈마케팅,120,110,1954,2200,144,18.333333333333332,20.0,9.565217391304348,16.283333333333335,17.763636363636362,8.495652173913044,1.2,1.309090909090909,0.6260869565217392
